,id,name,latitude,longitude,rankingDenominator,rankingPosition,rating,numberofReviews
1591,6662135,Finest at Sea,49.2441,-123.15345,3031,1538,4.0,15
1592,10778590,JJ Bean Coffee Roasters,49.286213,-123.14055,3031,1542,4.5,8
1593,4234655,Mali Thai vancouver,49.26086,-123.10078,3031,1540,3.5,18
1594,23563446,Acquafarina,49.2808,-123.11672,3031,1543,4.0,10
1595,14956627,Tacofino Oasis,49.28688,-123.11962,3031,1537,4.0,10
1596,23452595,Mahony's Tavern,49.289238,-123.1144,3031,1544,4.5,4
1597,12333929,Haiyi Seafood Restaurant,49.242256,-123.101234,3031,1539,3.5,14
1598,12253978,Al Buco,49.281006,-123.05086,3031,1541,4.5,6
1599,23329921,Fat Boy Kitchen,49.220943,-123.06626,3031,2154,4.0,2
1600,11150181,Good Earth Coffee House,49.264217,-123.18608,3031,2158,3.5,12
1601,14964559,Bosa Foods,49.27925,-123.0655,3031,2162,4.5,2
1602,4851803,Subway,49.27976,-123.13054,3031,2163,3.5,7
1603,19115425,Jugo Juice,49.287663,-123.1152,3031,2157,5.0,1
1604,4580768,3 Diamonds Organic Cafe,49.27889,-123.12522,3031,2156,5.0,2
1605,23749696,Chef's Choice Chinese Cuisine,49.2808,-123.11672,3031,2160,5.0,1
1606,19800951,The Lemon Square,49.272358,-123.13506,3031,2155,5.0,1
1607,22999774,Takenaka,49.27827,-123.07566,3031,2161,4.0,3
1608,13478222,Quantum Coffee,49.284992,-123.114586,3031,1536,4.5,5
1609,4598247,Caffe Cittadella,49.265224,-123.11707,3031,753,4.5,38
1610,6122846,Green Leaf Salad Bar,49.2885,-123.12299,3031,757,4.5,21
1611,704773,Gyu Japanese Teppanyaki Restaurant,49.284,-123.12238,3031,751,3.5,90
1612,702682,Cactus Club Cafe,49.26358,-123.13951,3031,755,4.0,89
1613,10457460,Elysian Coffee Roasters,49.280003,-123.12779,3031,759,4.0,43
1614,5097840,Arbutus Coffee,49.26632,-123.15268,3031,758,4.0,34
1615,4848459,Aperture Coffee Bar,49.263187,-123.1105,3031,760,4.5,24
1616,10043356,Dublin Crossing Vancouver,49.209454,-123.11635,3031,752,4.0,68
1617,7226279,Darby's Public House and Liquor Store,49.268356,-123.16839,3031,754,4.0,46
1618,4756601,Cafe L'Orangerie,49.2043,-123.13536,3031,756,4.5,22
1619,5098020,Orange Corner,49.23469,-123.15891,3031,2159,3.5,9
1620,17569087,Westcoast Poke,49.26409,-123.11378,3031,2860,3.0,1
1621,23705028,Ton Ton Sushi,49.2808,-123.11672,3031,2165,5.0,1
1622,11871612,Kuma Izakaya,49.274624,-123.12332,3031,2169,4.0,4
1623,23660823,Maxine's Cafe And Bar,49.27795,-123.13137,3031,2172,5.0,2
1624,23702239,Poke N'roll,49.2808,-123.11672,3031,2166,5.0,1
1625,20105831,Poke Bar,49.279938,-123.13079,3031,2168,5.0,1
1626,1142356,Sake Maki,49.27179,-123.06933,3031,2170,3.5,19
1627,23704927,Teaspoons & Co.,49.279583,-123.1241,3031,2167,5.0,1
1628,5077757,Moii Cafe,49.262684,-123.11504,3031,2164,3.5,8
1629,5777487,Greenday Salad,49.28688,-123.11962,3031,2173,4.5,3
1630,5093169,Freshslice Pizza,49.25861,-123.04474,3031,2171,4.0,4
1631,12938990,Lotus Whiskey Tea Lounge,49.2751,-123.11306,3031,2863,3.0,2
1632,4420660,Peaceful Restaurant,49.26798,-123.15965,3031,769,3.5,86
1633,972921,Smile Restaurant,49.283054,-123.112564,3031,767,4.0,57
1634,23605113,Babylon Restaurant And Bar,49.287636,-123.141,3031,2178,5.0,1
1635,19250517,Grand Chinese Restaurant Yaletown,49.274555,-123.12316,3031,2181,4.0,5
1636,11923192,Crowbar Restaurant,49.25696,-123.09081,3031,762,4.5,23
1637,4854134,Golden Swan Restaurant,49.236156,-123.06517,3031,763,4.0,56
1638,12636357,Chef Lien Vietnamese Cuisine,49.28735,-123.12898,3031,766,4.5,24
1639,15229940,Gia Mingh Vietnamese Restaurant,49.22851,-123.09083,3031,2179,4.0,4
1640,8353509,So Hyang Korean Cuisine,49.226944,-123.090836,3031,768,4.5,36
1641,13190032,Panidor Bakery Cafe,49.25774,-123.10083,3031,2175,4.5,2
1642,9979763,Iron Kitchen,49.224953,-123.0531,3031,2865,3.0,1
1643,10341075,Chickpea Food Truck,49.287266,-123.11507,3031,770,4.5,36
1644,8418491,Milk and Sugar,49.2334,-123.03373,3031,2174,3.5,9
1645,12829465,Bai Bua Thai Cuisine,49.28127,-123.05564,3031,761,4.5,19
1646,12378287,Bibi's Kitchen,49.271736,-123.09518,3031,2176,4.5,2
1647,23212336,Klasik Inasal And Noodle Express,49.262337,-123.089905,3031,2182,5.0,1
1648,7784754,Ananda Bhavan Dosa & Tandori,49.24232,-123.05878,3031,2177,3.5,7
1649,3264517,Red Card Sport Bar and Eatery,49.27933,-123.12016,3031,765,3.5,96
1650,4848228,Donair Town Robson,49.29134,-123.13512,3031,764,4.5,38
1651,972807,Roundhouse Pizza,49.27422,-123.12206,3031,2861,3.0,1
1652,12399492,Siegel's Bagels,49.27248,-123.1352,3031,774,4.0,43
1653,3952224,Matchstick Coffee,49.25709,-123.090355,3031,780,4.0,51
1654,817227,Pho Tan,49.243374,-123.10112,3031,776,4.0,45
1655,2687590,Taste of Thai,49.26451,-123.18454,3031,772,4.5,35
1656,5313202,Amay's House,49.238262,-123.065254,3031,777,4.0,41
1657,709031,Sitar Indian Restaurant,49.28333,-123.10388,3031,771,3.5,93
1658,788680,Vera's Burger Shack,49.25888,-123.10088,3031,773,4.0,156
1659,947703,Belgian Fries,49.267815,-123.06982,3031,779,3.5,72
1660,23630871,Happy Noodle House,49.276672,-123.12578,3031,2180,5.0,1
1661,5110258,Le Petit Saigon Restaurant Ltd,49.28129,-123.04737,3031,778,4.0,42
1662,10391425,Balance Eatery,49.2801,-123.12781,3031,2864,3.0,1
1663,16668260,Golden Spring Restaurant,49.26239,-123.05677,3031,2862,3.0,2
1664,6963905,White Spot Oakridge Centre,49.233242,-123.11706,3031,2870,3.0,34
1665,15050663,Silks,49.2866,-123.04405,3031,2866,3.0,2
1666,8554269,Tim Hortons,49.26386,-123.1407,3031,2867,3.0,11
1667,5775630,I Sushi,49.2631,-123.15278,3031,2869,3.0,4
1668,3410585,Casa Dolce,49.29093,-123.12698,936,859,3.0,8
1669,14954946,Menya Raizo,49.26336,-123.11314,3031,2868,3.0,9
1670,3710502,Chui Restaurant,49.289955,-123.133354,936,847,3.0,1
1671,4873969,Mr Pan Pizza,49.23975,-123.02998,3031,2879,3.0,2
1672,4852336,KFC,49.24341,-123.06224,3031,2878,3.0,7
1673,10257142,Taco Del Mar,49.271626,-123.09494,3031,2873,3.0,5
1674,4869297,Pho Duy Restaurant,49.24501,-123.06541,3031,2871,3.5,4
1675,12904289,Jun Yuan Hot Pot,49.23238,-123.06516,3031,2880,3.0,3
1676,10159118,Thai Son Restaurant,49.23198,-123.06596,3031,2874,3.0,6
1677,762948,Komi Sushi,49.286434,-123.122444,3031,2876,3.0,46
1678,14784205,Laurence & Chico Cafe,49.285614,-123.12712,3031,2872,3.0,8
1679,11643530,Babylon Cafe,49.27038,-123.06938,3031,2875,3.0,2
1680,5033308,McDonald's,49.284397,-123.12043,3031,2877,3.0,19
1681,12559506,Pearl Fever Tea House,49.265903,-123.24314,3031,2883,3.0,2
1682,20912930,The Greek By Anatoli,49.283054,-123.10445,3031,2881,3.0,2
1683,5093552,TacoTime,49.280556,-123.10611,3031,2887,3.0,6
1684,3967891,Vera's Burger shack,49.26378,-123.13743,3031,2885,3.0,10
1685,13943200,Starbucks,49.27335,-123.11972,3031,2884,3.0,9
1686,4876197,Main Kabab Hut,49.22578,-123.10126,3031,2882,3.5,7
1687,906232,suga sushi,49.2667,-123.24228,3031,2886,2.5,5
1688,12838257,Blenz Coffee,49.26334,-123.11957,3031,2888,3.0,5
1689,17818857,Sushi Sonoya,49.2797,-123.11556,3031,2890,3.0,2
1690,13421790,Pine House Bakery,49.23273,-123.03353,3031,2889,2.5,3
1691,14416829,TacoTime,49.321712,-123.09961,3031,2618,3.5,3
1692,16935659,Blenz Coffee,49.279,-123.10774,3031,2617,4.0,1
1693,4226446,Oyse Oyse,49.29135,-123.13311,936,784,5.0,1
1694,15025946,Happy Tree House BBQ,49.231983,-123.02887,3031,2614,3.5,9
1695,4851657,Great Han Mongolian BBQ,49.25804,-123.10149,3031,2611,3.5,5
1696,6351291,Nine Dishes,49.25388,-123.08463,3031,2610,4.0,2
1697,12330034,A&W,49.28949,-123.13852,3031,2616,3.5,3
1698,17417132,NaMi,49.28263,-123.11853,3031,2613,4.0,1
1699,972590,Pelican Restaurant,49.281517,-123.066216,3031,1305,3.5,37
1700,5293055,The Point Grill,49.261745,-123.255516,3031,1308,3.5,40
1701,7810242,Cafe Mai-Mai & Pho,49.20804,-123.14015,3031,1306,4.0,17
1702,2087851,Oyster Seafood & Rawbar,49.28566,-123.11588,3031,1301,4.0,21
1703,15277836,Purebread,49.26436,-123.17016,3031,1302,4.0,12
1704,2336715,Bonchaz Bakery Cafe,49.2836,-123.11126,3031,1304,4.0,16
1705,12689422,7 Days Coffee,49.27633,-123.11578,3031,1300,4.5,7
1706,12387136,Lucky Taco,49.27104,-123.15525,3031,1307,4.0,12
1707,10920084,Faculty Brewing Co.,49.26861,-123.10442,3031,1303,4.5,10
1708,8790209,Elysian Coffee Roasters,49.26441,-123.10509,3031,1309,4.5,11
1709,1151497,Best Burrito,49.26319,-123.10534,3031,1312,5.0,9
1710,12856207,Sushi Howe,49.27742,-123.12704,3031,1316,4.5,9
1711,807357,Libra Room,49.27027,-123.06937,3031,1319,3.5,40
1712,14131358,Izakaya Gon’s,49.2909,-123.13631,3031,1317,3.5,23
1713,1064914,Wicked Cafe,49.26535,-123.13626,3031,1313,4.0,16
1714,4025803,Waves Coffee House,49.26349,-123.12892,3031,1318,4.0,21
1715,2321509,Sabra Restaurant and Bakery,49.25142,-123.12723,3031,1315,4.0,21
1716,7760052,A&W restaurant,49.273716,-123.09996,3031,1314,3.5,30
1717,7002211,Shenanigans on Robson,49.286423,-123.127335,3031,1311,4.0,27
1718,701916,Bay Sushi Cafe Express,49.282223,-123.11667,3031,1310,4.0,41
1719,9702645,Mercante UBC,49.263733,-123.255165,3031,1321,4.0,21
1720,1069420,Thida Thai,49.28169,-123.133095,3031,1325,3.5,49
1721,8780311,Starbucks,49.27456,-123.12193,3031,1327,4.0,18
1722,17556053,Hydra Cafe and Bar,49.28022,-123.0896,3031,1329,4.5,8
1723,8627241,Banh Mi Saigon,49.23533,-123.06562,3031,1326,4.0,14
1724,4851163,Pho Hong Restaurant,49.22686,-123.09031,3031,1320,4.5,11
1725,23499575,CRAFT Beer Market- English Bay,49.286766,-123.14227,3031,1328,4.5,7
1726,4356139,Trees Organic Coffee,49.27393,-123.12733,3031,1323,4.0,14
1727,15029267,Shizenya on Denman,49.28834,-123.13979,3031,1324,5.0,6
1728,972920,Slocan Restaurant,49.28129,-123.049164,3031,1322,3.5,52
1729,14904212,Starbucks,49.26191,-123.07003,3031,2612,4.0,2
1730,8842653,Starbucks,49.2803,-123.13099,3031,2615,3.5,15
1731,3834367,Deja Brew Coffeehouse & Fresh Food Cafe,49.26366,-123.12513,3031,775,4.5,26
1732,8782739,Off the Grid Waffles,49.238888,-123.05123,3031,1334,4.0,21
1733,5810684,The Pita Pit,49.27948,-123.12297,3031,1335,4.5,14
1734,10154364,Waves Coffee,49.28828,-123.12327,3031,1338,4.5,9
1735,7972314,Gulberg Restaurant,49.23057,-123.09103,3031,1337,4.0,22
1736,4851863,Broadway Sushi Station,49.26201,-123.07091,3031,1333,4.0,16
1737,7599909,The Portside,49.28353,-123.10375,3031,1339,4.0,28
1738,15580229,Foret Noire Patisserie,49.263012,-123.11044,3031,1330,4.0,13
1739,16866591,The Bench Bakehouse,49.26986,-123.07035,3031,1332,5.0,5
1740,16747265,Manpuku Bento,49.280197,-123.09768,3031,1331,4.5,6
1741,5103215,Freshslice Pizza,49.28383,-123.11317,3031,1336,4.0,25
1742,4848609,Mario's Coffee Express,49.284466,-123.11707,3031,353,4.5,82
1743,17593233,Sushi Mugen,49.278587,-123.12846,3031,351,4.5,34
1744,10304562,urban Fare 305 bute street,49.28924,-123.12244,3031,354,4.0,89
1745,6774526,Platform 7,49.281227,-123.057465,3031,787,4.5,28
1746,9759167,Waves Coffee house,49.27808,-123.11485,3031,786,4.0,49
1747,12007985,The Arbor Restaurant,49.249935,-123.10109,3031,783,4.0,48
1748,7312529,Blenz Coffee,49.27723,-123.12667,3031,790,4.0,45
1749,15835400,Heirs Pears,49.278812,-123.12204,3031,785,4.5,17
1750,13548669,Ignite Pizzeria,49.262302,-123.10095,3031,781,4.5,19
1751,707503,Olympia Pizza Kits,49.26447,-123.17617,3031,789,4.0,66
1752,23217096,The Kitchen Dada,49.26406,-123.18609,3031,1340,5.0,4
1753,7803059,Hapag Ihaw Ihaw,49.23559,-123.06536,3031,1346,4.0,17
1754,3205314,Agro Cafe,49.27046,-123.13394,3031,1344,4.0,23
1755,1568056,Pin Pin Restaurant,49.228928,-123.09078,3031,1348,3.5,45
1756,4849800,Gene Cafe,49.26354,-123.1008,3031,1349,4.0,12
1757,3344208,Eternal Abundance,49.27538,-123.0699,3031,1341,3.5,29
1758,4561606,The Dime,49.279133,-123.12332,3031,1342,3.5,43
1759,10032432,Tim Hortons,49.281147,-123.1241,3031,1343,3.5,33
1760,5093001,MyCup Coffee and Tea West Georgia,49.28203,-123.11769,3031,2626,4.0,1
1761,15215915,Simple Bites Inc.,49.23074,-123.09044,3031,2624,3.5,3
1762,15322346,White,49.27446,-123.1237,3031,2623,4.0,1
1763,972138,Lonsdale Cafe,49.310703,-123.083786,3031,2619,4.0,2
1764,14109739,Yugo Restaurant,49.247547,-123.10129,3031,782,4.0,21
1765,809147,Ajisai Sushi Bar,49.234035,-123.153595,3031,352,4.5,81
1766,4851983,Ming Tak Restaurant Ltd,49.21073,-123.14084,3031,2622,3.5,6
1767,8699436,Sassafras Food Fair,49.26068,-123.1241,3031,2621,3.5,6
1768,8508309,Kitaya Japanese,49.28832,-123.13988,3031,1347,4.5,9
1769,15231032,Tapatio Mexican Cafe & Bar,49.26829,-123.16626,3031,2627,4.0,1
1770,3568211,Smart Mouth Cafe,49.284,-123.10703,3031,356,4.5,67
1771,2707025,The Union,49.277767,-123.09941,3031,358,4.5,91
1772,3229163,Koon Bo Restaurant,49.233025,-123.09049,3031,1345,4.0,23
1773,12667618,Chickpea Restaurant,49.246593,-123.10116,3031,357,4.0,103
1774,3309525,Mario's Gelati Ltd,49.27033,-123.10306,3031,788,4.5,33
1775,5068334,Panago Pizza,49.25877,-123.10077,3031,2625,5.0,1
1776,789854,Sushiyama,49.262955,-123.09722,3031,359,4.5,86
1777,6897929,Tim Hortons,49.279945,-123.11753,3031,360,4.0,247
1778,5087245,J N & Z Deli,49.26901,-123.06972,3031,2628,4.0,1
1779,15696354,Old Xian Food's,49.28903,-123.13127,3031,2620,4.0,1
1780,798966,Six Acres,49.283337,-123.104324,3031,355,4.0,139
1781,1071230,Axum,49.28162,-123.07736,3031,784,4.5,29
1782,12924221,Perak Malaysian Cafe,49.20925,-123.14018,3031,2637,3.5,4
1783,973134,Tradewinds Restaurant,49.27609,-123.11929,3031,2632,4.0,1
1784,15029115,Something Healthy Wholesome Meals & Juice Bar,49.279007,-123.107475,3031,2633,4.0,1
1785,12315897,Raisu,49.26811,-123.15841,3031,366,4.5,53
1786,9586169,Catfe,49.279957,-123.10722,3031,363,4.5,65
1787,3948667,Hogan's Alley Cafe,49.27773,-123.09699,3031,2630,3.5,4
1788,14353753,Soondae Town,49.28946,-123.13294,3031,2636,4.0,1
1789,10920337,Baoguette Vietnamese Bistro (Kerrisdale),49.23456,-123.15622,3031,2634,3.0,20
1790,13479345,Blenz,49.2327,-123.11719,3031,2638,3.5,2
1791,1674567,Cafe One,49.28049,-123.12582,3031,370,4.0,99
1792,7341872,Savoury Chef Foods,49.27757,-123.07955,3031,2635,4.0,1
1793,17379456,Blenz - Bentall 5,49.28572,-123.11829,3031,2631,3.5,3
1794,8651977,Bistro Verde,49.28202,-123.12037,3031,365,4.0,144
1795,7143412,Delicious Pho,49.278526,-123.11547,3031,368,4.0,123
1796,12551647,The Carvery Sandwich Shop,49.263596,-123.10932,757,92,4.5,21
1797,783778,Marcello Pizzeria,49.272,-123.06934,3031,369,4.0,284
1798,894244,Kyung Bok Palace,49.2686,-123.10769,354,315,3.0,10
1799,5775574,Elena's Country Kitchen,49.268883,-123.04072,757,387,3.5,16
1800,2392297,Pho Japolo,49.264256,-123.168564,354,79,4.0,68
1801,10792854,Muir's Bakery,49.28456,-123.09919,6,2,4.5,3
1802,9854924,Match Eatery & Public House,49.242855,-123.150116,88,46,3.5,52
1803,10486129,Milltown Bar & Grill,49.202408,-123.14423,784,17,4.0,220
1804,1065989,Grub,49.246433,-123.10107,3031,361,4.0,86
1805,5769336,New India Buffet Bar & Restaurant,49.263596,-123.12446,3031,2629,3.0,146
1806,7247411,JJ Beans Coffee Roaster Marine Building,49.287403,-123.116516,3031,791,4.0,28
1807,6849502,Elysian Coffee,49.26294,-123.11728,3031,792,4.0,48
1808,4276486,Ganache Patisserie,49.27469,-123.12438,3031,800,4.5,26
1809,10607502,Dixie's BBQ,49.281403,-123.09655,3031,795,4.0,32
1810,17514315,Robba da Matti (West End),49.291798,-123.13835,3031,799,4.0,31
1811,9600636,ZeroZero Pizzeria,49.281864,-123.10709,3031,794,5.0,24
1812,10516306,The Bubble Tea Shop,49.290134,-123.13337,3031,793,4.5,28
1813,1153271,Hurricane Grill,49.273212,-123.119225,3031,797,3.5,96
1814,2350525,The Morrissey Pub,49.2771,-123.12655,3031,796,4.0,109
1815,5097900,Kirin Restaurant,49.2863,-123.12566,3031,798,3.5,145
1816,1069333,Uva Wine & Cocktail Bar,49.27964,-123.12038,3031,364,4.0,144
1817,942642,Solly's,49.264843,-123.112686,3031,2639,3.0,106
1818,15043713,Poke Five,49.264553,-123.06986,3031,2642,3.5,5
1819,10794077,Phoscao Cafe,49.25883,-123.1388,3031,2643,3.5,4
1820,14077299,Gillaneh Grill House,49.28847,-123.13969,3031,2646,3.0,12
1821,5288782,Benss Cafe,49.23356,-123.06523,3031,2644,3.5,2
1822,17327214,The Juice Truck,49.24719,-123.10079,3031,2645,3.5,2
1823,5093602,Subway,49.27672,-123.12726,3031,2640,3.5,12
1824,21092172,Gyusen Japanese Grill,49.28909,-123.13232,3031,2647,3.5,3
1825,12523806,Gelato Express,49.27893,-123.116356,3031,706,4.5,27
1826,10468801,House Special Modern Vietnamese,49.274128,-123.123726,3031,705,4.5,31
1827,6561472,Petit Ami,49.272675,-123.13525,3031,709,4.0,33
1828,4104862,Aphrodite's Organic Cafe,49.26863,-123.18373,3031,704,4.0,98
1829,1867412,St. Augustine's,49.2636,-123.06954,3031,702,3.5,131
1830,13354131,Rice and Noodle,49.286335,-123.12787,3031,708,4.0,44
1831,1060285,Salsa & Agave Mexican Grill,49.273888,-123.12171,3031,710,4.0,96
1832,2543664,Trafiq Cafe and Bakery,49.247356,-123.101006,3031,367,4.5,60
1833,810533,Green Lettuce  Indian Style Chinese Restaurant,49.24578,-123.06596,3031,701,4.0,125
1834,7701637,O Sushi,49.282074,-123.11885,3031,703,4.0,37
1835,4520404,Dharmas Kitchen,49.26315,-123.16542,3031,2641,5.0,1
1836,2255161,Blenz Coffee - Library Square,49.279385,-123.11576,3031,707,3.5,94
1837,12896105,Kavhe,49.27059,-123.14597,3031,2656,4.0,1
1838,12188529,Vera's Burger Shack,49.27157,-123.06935,3031,2655,4.0,1
1839,14061136,Tandoori Oven Restaurant,49.22608,-123.10132,3031,2649,3.5,8
1840,4294828,Aqua Bella Seafood & Oyster,49.28866,-123.13145,3031,2648,3.5,3
1841,10005306,Sushi in the City,49.28572,-123.11829,3031,2657,4.0,1
1842,13126899,Koi Japanese Ramen,49.26389,-123.17478,3031,2652,4.0,1
1843,12955063,twin Leaf Soup and Salad Bar,49.28533,-123.11718,3031,2654,4.0,1
1844,13326022,Golden Eats Seafood Restaurant,49.24424,-123.06262,3031,2650,4.0,1
1845,11983051,Mr. Red Cafe,49.26375,-123.1657,3031,714,4.5,28
1846,5504243,Take Japanese Food,49.26287,-123.13835,3031,2651,4.0,1
1847,3309388,Cafe Villaggio,49.29134,-123.12773,3031,713,4.0,79
1848,20158903,Palate Kitchen,49.28635,-123.11547,3031,712,4.5,16
1849,3858841,Gold Train Express,49.26355,-123.21015,3031,2653,3.0,6
1850,783961,Dutch Wooden Shoe Cafe,49.256187,-123.11493,3031,718,4.0,41
1851,3978336,Helen's Grill,49.24863,-123.10067,3031,716,4.0,32
1852,4882679,Domo Sushi,49.28741,-123.12356,3031,711,4.5,39
1853,2255150,Bella Roma Pizzeria Restarante,49.26377,-123.20819,3031,719,4.0,70
1854,11903508,Pacific Poke,49.279095,-123.09982,3031,715,4.5,31
1855,13402597,Donnellan's Irish Pub,49.27827,-123.12417,3031,717,4.5,29
1856,1441388,La Grotta Del Formaggio,49.26882,-123.07001,3031,720,4.5,29
1857,7178970,Yakinikuya Japanese Bbq,49.287205,-123.12823,3031,724,4.0,44
1858,12849616,Guu with Otokomae,49.28465,-123.110374,3031,725,4.5,19
1859,17397848,Passione Gelato,49.27607,-123.11475,3031,726,5.0,13
1860,8786576,Did's Pizza,49.2829,-123.11494,3031,727,4.5,24
1861,4427127,Burdock & Co.,49.260983,-123.10086,3031,721,3.5,127
1862,971629,Double Dd Pizza,49.26851,-123.18222,3031,728,4.5,42
1863,7997662,Holiday Inn,49.27845,-123.12562,3031,729,4.0,44
1864,684669,Floata Seafood Restaurant,49.27924,-123.10068,3031,723,3.5,216
1865,1047957,The Greedy Pig - Gastown,49.283756,-123.10922,3031,730,4.0,58
1866,4848643,Jitters Caffe,49.26803,-123.14956,3031,722,4.5,19
1867,10760211,Nabebugyo Hot Pot Cuisine,49.25706,-123.11491,3031,732,4.5,25
1868,5103535,Cafe Crepe,49.281437,-123.11967,3031,739,4.0,49
1869,2479220,Harvest Deli,49.264168,-123.17177,3031,736,4.5,35
1870,14093939,Their There,49.267914,-123.15143,3031,734,4.5,20
1871,3562430,Sushi Mania Japanese Restaurant,49.25064,-123.10112,3031,738,4.5,25
1872,5078347,Celine Fish & Chips,49.272842,-123.13494,3031,733,3.5,76
1873,6936484,Tim Hortons,49.260227,-123.24842,3031,740,4.0,48
1874,3513344,Soirette,49.289856,-123.12796,3031,735,4.5,23
1875,16864699,Arike,49.28661,-123.14055,3031,731,4.5,15
1876,4444195,Roger's Chocolates,49.28473,-123.11051,3031,737,4.5,40
1877,2065655,The Chinese Tea Shop,49.280556,-123.10203,3031,742,5.0,20
1878,2524096,Trilussa Pizza & Pane,49.24645,-123.10142,3031,745,4.5,41
1879,779570,Budgies Burritos,49.26363,-123.10052,3031,747,4.0,43
1880,13884680,Sopra Sotto,49.2711,-123.06923,3031,750,4.0,47
1881,9979247,The Drop Coffeehouse,49.288754,-123.11479,3031,744,4.5,20
1882,4852059,Ho Yuen Kee Restaurant,49.22797,-123.09052,3031,743,4.0,45
1883,18933975,Tom Sushi,49.28158,-123.13276,3031,746,4.5,17
1884,12301527,Chau Veggie Express,49.272625,-123.13563,3031,749,4.5,22
1885,4848826,Buckstop,49.2909,-123.13637,3031,748,4.0,94
1886,8499285,Red Truck Beer,49.26859,-123.09694,3031,741,4.0,43
1887,13319729,Yuwa Japanese Cuisine,49.25794,-123.16786,3031,558,4.5,27
1888,819687,Cheesecake Etcetera,49.26645,-123.1386,3031,556,4.0,122
1889,946174,Chongqing,49.2594,-123.069626,3031,554,4.0,81
1890,12448550,Paramount Middle Eastern Cuisine,49.280396,-123.11855,3031,555,4.0,54
1891,4334807,Tractor Everyday Healthy Foods,49.268227,-123.14817,3031,560,4.0,89
1892,7989481,Fatburger,49.287727,-123.11501,3031,559,4.0,70
1893,890350,Ebisu on Robson,49.28597,-123.12719,3031,551,4.0,174
1894,762943,Akbar's Own Dining Lounge,49.26381,-123.14837,3031,553,4.0,78
1895,972004,Kakiemon Restaurant,49.28768,-123.11517,3031,2427,4.0,3
1896,9602318,Tai Tung Chinese Seafood Restaurant,49.2131,-123.14006,3031,2424,3.5,16
1897,682924,The Bread Garden,49.27056,-123.14739,3031,2423,3.0,6
1898,5292439,Dairy Queen - Orange Julius,49.283333,-123.11774,3031,2429,3.5,13
1899,5795343,Cambies Cafe,49.26482,-123.11522,3031,2431,5.0,1
1900,7153127,Water80 Dim Sum,49.26086,-123.11629,3031,2426,4.0,4
1901,2561554,Trocadero Pizza & Steak House,49.26294,-123.05712,3031,2430,3.5,37
1902,14979109,Saku,49.291252,-123.13503,3031,557,4.5,34
1903,704310,Flying Wedge @ Waterfront,49.28768,-123.11517,3031,2428,3.5,7
1904,4849785,Mimibuloveme,49.234863,-123.11616,3031,2425,4.0,2
1905,706915,Minerva Pizza & Steak House,49.234818,-123.1616,3031,552,4.0,74
1906,2389886,Romer's,49.20585,-123.0426,3031,562,3.5,189
1907,1886575,Branas Grill,49.268555,-123.118645,3031,561,4.0,110
1908,12410944,Hokkaido Ramen Santouka,49.263256,-123.11675,3031,362,4.5,55
1909,7931121,Corduroy Pie Company,49.256893,-123.12132,3031,565,4.5,37
1910,701612,Ashiana Tandoori,49.249283,-123.074554,3031,567,5.0,25
1911,3157230,Reflections : The Winter Terrace at Rosewood Hotel Georgia,49.283577,-123.1196,3031,566,4.0,135
1912,971294,Blarney Stone,49.282784,-123.104256,3031,564,4.0,150
1913,4787503,131 Water Kitchen and Bar,49.284065,-123.10735,3031,569,4.0,93
1914,811825,Bon's Off Broadway,49.745132,-123.47874,3031,563,4.0,112
1915,2425832,Slickity Jim's,49.254078,-123.10101,3031,570,4.0,88
1916,683194,Caffe Artigiano,49.283073,-123.121315,3031,378,4.0,135
1917,4851751,Falafel King Restaurant,49.2881,-123.14015,3031,379,4.5,69
1918,704517,Gerard Lounge,49.282673,-123.12385,3031,375,4.5,69
1919,12498324,H2 Rotisserie & Bar,49.292236,-123.12911,3031,377,4.0,124
1920,4300819,Tandoori Fusion,49.263966,-123.1693,3031,380,4.5,59
1921,2616634,Mexi Cali,49.24683,-123.18486,3031,2432,3.5,6
1922,4853179,Vera's Burger Shack,49.279568,-123.130005,3031,372,4.5,74
1923,11886999,Kyzock,49.28376,-123.11346,3031,2435,5.0,1
1924,762964,Amazing Wok,49.28439,-123.11235,3031,2437,5.0,2
1925,4851805,McDonald's,49.26339,-123.13798,3031,2436,3.5,8
1926,793824,Bao Chau,49.28151,-123.04888,3031,374,4.5,57
1927,3445573,Footo Croissant,49.278294,-123.11674,3031,371,4.5,69
1928,22638592,Capo & Spritz,49.274837,-123.122894,3031,2433,3.5,6
1929,6701299,Ammerose,49.27681,-123.12857,3031,2441,4.5,2
1930,13144871,Sencha Tea Lounge,49.26338,-123.12356,3031,2440,4.0,2
1931,6913269,Le Viet Cuisine,49.28532,-123.12153,3031,2434,4.0,4
1932,702573,Bridges Restaurant,49.272953,-123.13654,3031,376,3.5,997
1933,4876465,Panago,49.26437,-123.17058,3031,2438,4.0,2
1934,4873863,Evelyn's Coffee Shop,49.26361,-123.15464,3031,2439,3.5,5
1935,5522468,Falafel Plus,49.26374,-123.10576,3031,2450,5.0,1
1936,8511136,Bean Around the World,49.258865,-123.24807,3031,2449,3.5,7
1937,5775669,Hometown Pizza,49.21807,-123.07674,3031,2451,3.5,8
1938,12848609,Thanh Xuan Restaurant,49.24238,-123.05885,3031,2448,5.0,1
1939,5077984,Blenz Coffee South Granville,49.26329,-123.13851,3031,2444,3.0,12
